31.70288086	138.4796091
31.47216797	138.5004475
31.15356445	137.8637471
30.95581055	138.0414212
30.81298828	137.8951143
30.84594727	137.7905354
29.00024414	137.8219155
29.00024414	137.2352515
28.53881836	137.2352515
29.14306641	136.7729869
29.296875	136.7309066
29.35180664	136.5308984
29.60449219	136.4360852
29.50561523	136.0880422
28.2421875	136.0880422
27.78076172	135.220589
27.95654297	135.0827317
27.83569336	134.9660133
27.79174805	134.8173706
27.84667969	134.6261088
27.73681641	134.5516841
26.68212891	135.6018749
26.23168945	135.950766
25.73730469	136.2252236
25.10009766	136.3623095
24.91333008	136.2146746
23.7487793	135.6865096
23.41918945	135.6441966
22.72705078	135.9190735
22.22167969	135.9402024
21.88110352	136.2146746
21.41967773	136.3095955
21.24389648	136.5624925
20.32104492	136.688817
19.95849609	136.941215
18.99169922	137.2457442
18.72802734	137.4973894
18.3215332	137.6858952
18.20068359	137.9160227
17.94799805	137.9891827
17.79418945	137.926476
17.36572266	138.0727569
16.50878906	138.3128108
16.24511719	138.6982855
15.92651367	138.9270724
15.67382813	139.0101903
15.00366211	139.3733407
14.4543457	140.0765701
14.4543457	140.2209658
14.31152344	140.3961233
14.34448242	140.5196442
14.69604492	140.5299331
14.77294922	140.6739053
14.54223633	140.7561139
14.39941406	140.7458402
14.8059082	141.0845001
14.77294922	141.534847
14.53125	141.6370052
14.34448242	142.0347298
14.30053711	142.461802
13.41064453	143.4027649
13.08105469	143.8858377
12.02636719	144.6570022
11.6418457	145.2248202
10.80688477	145.5919942
10.52124023	145.9185262
10.80688477	146.382028
10.51025391	146.7554209
10.27954102	146.6474587
10.18066406	146.7652306
10.04882813	147.0786916
9.752197266	147.1471448
9.510498047	147.2643958
9.389648438	147.4887812
9.422607422	147.7904912
9.466552734	147.8682166
9.125976563	147.9167666
8.895263672	147.926474
8.576660156	148.3527338
8.214111328	148.4783487
8.071289063	148.7965462
7.807617188	148.9985318
7.763671875	149.2768163
7.532958984	149.5925654
7.258300781	149.9358952
7.170410156	150.2400864
6.994628906	150.6284589
6.862792969	150.7607189
6.97265625	151.0999818
6.851806641	151.2503781
6.357421875	151.3254867
6.357421875	151.4848934
6.027832031	151.6346755
6.016845703	151.5036293
5.874023438	151.4661537
5.390625	151.7561963
5.170898438	151.6346755
5.093994141	151.2503781
5.236816406	150.9399243
5.335693359	150.911651
5.291748047	150.5717206
5.368652344	150.4865508
5.357666016	150.069094
5.632324219	149.8692288
5.643310547	149.7071393
5.753173828	149.8120508
6.412353516	149.2576485
6.412353516	148.9408618
6.555175781	148.9408618
6.654052734	148.8735395
6.763916016	148.8061735
6.840820313	148.5845217
7.005615234	148.4203911
7.126464844	148.4880052
7.291259766	147.7710512
7.686767578	147.5180152
7.796630859	147.1080338
7.939453125	147.303452
8.170166016	146.6474587
8.192138672	146.8926791
8.455810547	146.6965451
8.642578125	146.1159859
8.642578125	145.8196719
8.972167969	145.5027845
9.136962891	145.0656972
9.356689453	144.8166536
9.279785156	144.5471232
9.378662109	144.2469646
9.620361328	144.1367282
9.719238281	144.116675
9.708251953	144.3771208
9.9609375	144.1467536
10.0378418	144.0564965
10.19165039	144.0564965
10.15869141	143.9159704
10.32348633	143.7853448
10.32348633	143.6243946
10.54321289	143.574057
10.5871582	143.221155
10.30151367	143.0190762
10.07080078	142.8470707
9.851074219	143.0696244
9.807128906	143.4229285
9.444580078	143.6847742
8.983154297	144.0865893
8.466796875	144.417142
8.060302734	144.7268749
7.697753906	144.7667845
7.895507813	145.3241665
7.917480469	145.7603198
7.576904297	146.234302
6.676025391	146.735799
6.346435547	146.7259868
6.181640625	146.9906187
5.950927734	146.9612458
5.906982422	147.127591
5.489501953	147.1471448
5.511474609	147.4107857
4.808349609	147.8196448
5.544433594	147.7516077
5.928955078	148.1591896
5.961914063	148.5266224
5.401611328	149.017748
5.061035156	149.3726015
4.709472656	149.4300294
4.259033203	149.9073294
4.149169922	150.3728752
3.973388672	150.3918303
3.973388672	150.7984742
3.676757813	151.0058629
3.698730469	151.1752098
3.358154297	151.5598145
3.380126953	151.8775576
3.127441406	151.94284
3.10546875	152.2220958
2.962646484	152.3242756
2.907714844	152.5282894
5.269775391	152.7133554
5.203857422	152.6023617
5.170898438	152.472695
8.928222656	151.3442545
11.77368164	151.3161014
11.80664063	151.7935552
13.49853516	151.7842169
13.88305664	151.4192881
14.06982422	151.3911575
14.48730469	150.9964459
14.68505859	150.7984742
15.05859375	150.6568156
15.17944336	150.3539164
15.32226563	150.2495772
15.3112793	149.9454153
15.5090332	149.5925654
15.77270508	149.5065494
15.89355469	149.2863989
16.23413086	149.2576485
16.48681641	149.1329701
16.87133789	148.9408618
17.15698242	149.2097132
17.29980469	149.7071393
17.59643555	149.7834495
17.67333984	149.8597014
17.92602539	149.7739139
18.16772461	149.7834495
18.55224609	149.7739139
18.71704102	149.5925654
18.95874023	149.4587312
19.22241211	149.2097132
19.453125	148.7965462
19.61791992	148.4783487
19.79370117	148.1882436
20.00244141	148.0525908
20.20019531	147.7029837
20.54077148	147.5180152
20.52978516	147.2839256
20.55175781	147.0101964
20.79345703	146.7161738
20.92529297	146.3918697
21.27685547	146.3131126
21.62841797	146.1850183
22.02392578	146.0370419
22.36450195	146.0271701
22.63916016	145.8394494
22.84790039	145.9481663
22.6171875	145.344026
22.47436523	145.4135086
22.27661133	145.2844377
22.29858398	144.5071433
22.17773438	144.4971463
22.25463867	144.2469646
22.22167969	143.6948347
22.24365234	142.8774405
22.11181641	142.5835825
22.28759766	141.7186798
22.55126953	141.2893744
22.80395508	140.7047387
23.29833984	140.1281553
23.62792969	139.7150002
23.68286133	139.2904056
23.85864258	139.1763013
24.14428711	138.8023181
24.8034668	138.6878787
25.04516602	138.5421167
25.19897461	138.5004475
25.52856445	138.0832009
25.84716797	138.2293513
26.1328125	138.2293513
26.42944336	138.3753791
27.04467773	138.427502
27.31933594	138.5941889
28.03344727	138.7086916
28.13232422	138.5629474
28.35205078	138.4587681
28.68164063	138.5212833
28.76953125	138.7399062
28.59375	138.8335154
28.93432617	138.9894147
29.28588867	139.3318784
29.28588867	139.5908442
29.34082031	139.7770422
29.53857422	139.9423692
29.51660156	140.5813674
29.67041016	140.95118
29.76928711	141.0845001
30.08789063	141.2279419
30.74707031	141.3405485
31.24145508	141.4121622
31.52709961	141.5757189
31.93359375	141.5859351
32.31811523	141.4939636
32.61474609	141.4223899
32.91137695	141.4428431
32.93334961	141.565502
33.17504883	141.320081
33.09814453	140.6636261
32.90039063	140.6225023
32.48291016	140.0868885
32.55981445	139.8700598
32.21923828	139.6322402
32.28515625	139.5390841
32.57080078	139.5908442
32.37304688	139.342245
32.39501953	139.2385499
32.55981445	139.342245
32.20825195	138.3753791
32.12036133	138.1354115
32.07641602	138.4170787
31.97753906	138.5004475
31.98852539	138.6878787
31.94458008	138.8751028
31.70288086	138.4796091
